"";"chlopi-czesc-czwarta-lato";"chlopi-czesc-czwarta-zima";"chlopi-czesc-pierwsza-jesien";"chlopi-czesc-trzecia-wiosna";"George R.R. Martin 01 - Gra o tron";"George R.R. Martin 03 - Nawalnica mieczy 01 - Stal i snieg";"George R.R. Martin 04 - Nawalnica mieczy 02 - Krew i zloto";"George R.R. Martin 05 - Uczta dla wron 01 - Cienie smierci";"Hobbit";"Jan_Pawel_II";"Jozef_Pilsudski";"Mikolaj_Kopernik";"Robert_Lewandowski";"Wiedzmin-01";"Wiedzmin-02";"Wiedzmin-03";"Wiedzmin-04";"Wladca_pierscien_Powrot_Krola";"Wladca_pierscieni_Druzyna_Pierscienia";"Wladca_pierscieni_Dwie_Wieze"
"poddać";0;0;0;0;0;0,00207871807957687;0;0;0;0,00311250414864258;0,00341962900572513;0;0;0;0;0;0;0,00230807961718426;0;0
"podejrzewać";0;0;0;0;0,0032441200324412;0;0,0032626427406199;0,00336417157275021;0;0;0,00294550810014728;0,00581395348837209;0;0;0;0;0;0;0;0
"podjąć";0;0;0;0;0;0;0;0;0;0,00622500829728515;0,00341962900572513;0,00337489548675489;0,00366234715281918;0;0;0;0;0;0;0
"podnieść";0;0;0;0;0,00376630672325606;0;0,00189390546075641;0;0;0;0;0;0;0;0;0;0;0,00230807961718426;0;0,00202082514785671
"podnosić";0;0,00368509287793129;0,00164806656455904;0,00332873224797749;0;0;0,00123537779186767;0;0;0;0;0;0;0;0,00213621039891362;0,00212422604884959;0;0;0;0,0013181663819232
"podobno";0;0;0;0;0,0016220600162206;0;0;0;0;0;0;0;0;0;0;0,00561009817671809;0;0,00397614314115308;0,00221238938053097;0,00522193211488251
"podobny";0;0,00184254643896564;0;0;0,00368509287793129;0,00406778828871018;0,00247075558373533;0,00127382100322099;0,00135958094508955;0;0;0;0;0;0;0,00212422604884959;0;0;0;0
"podróż";0;0;0;0;0,00140873121992393;0;0;0;0;0,0116418605507118;0,00255812311364684;0,00252465929384623;0;0;0;0;0;0,00345321191683142;0,00192142211744049;0
"poduszka";0,0026281208935611;0,0024330900243309;0;0,0021978021978022;0;0,0017905102954342;0;0;0,00179533213644524;0;0;0;0;0;0;0;0;0;0;0
"podzielać";0;0;0;0;0,0032441200324412;0;0;0,00168208578637511;0,00179533213644524;0,00268096514745308;0;0,00290697674418605;0;0;0;0;0;0;0;0
"podziemie";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00521781594356711;0,0032749338432826;0;0;0;0,00513700905948531;0,00404165029571342
"pojechać";0;0;0,00164806656455904;0;0,00122836429264376;0,00135592942957006;0,00123537779186767;0;0;0;0;0,00220141449539209;0,00238891667638763;0;0;0;0;0;0;0,0026363327638464
"pójść";0;0;0,0043525571273123;0;0,0016220600162206;0,0017905102954342;0,0032626427406199;0;0;0;0;0;0;0,0224719101123595;0;0;0;0;0;0
"pokazać";0;0,00321637006055319;0;0,00435800470841988;0;0,00118346293185977;0,00215648955120288;0,00111179822950998;0;0;0;0;0;0;0;0;0;0,00394213149568796;0,00146230983947717;0,00115050312870963
"póki";0;0;0,00505316233925433;0;0;0;0;0;0,00625294819089954;0;0;0;0;0;0;0,00325656114289953;0;0;0;0,00404165029571342
"pokój";0;0;0;0;0;0;0,00189390546075641;0;0,00208431606363318;0;0;0;0;0,00521781594356711;0,0032749338432826;0;0;0;0;0
"pokryć";0;0,0097323600973236;0;0;0,0016220600162206;0;0,0032626427406199;0,00168208578637511;0;0;0;0;0;0;0,00282087447108604;0;0;0;0;0
"pól";0,00305115386976;0,00282473004244205;0,00757974350888149;0,0127578466752053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pół";0,00131406044678055;0,00121654501216545;0,00108813928182807;0;0,0008110300081103;0,000895255147717099;0,00163132137030995;0;0;0;0,00147275405007364;0;0;0;0;0,00140252454417952;0;0,00099403578528827;0;0,000870322019147084
"pole";0,00657030223390276;0,00608272506082725;0,00761697497279652;0,0142857142857143;0;0;0,000815660685154976;0;0;0;0,00147275405007364;0;0;0,00224719101123596;0,00141043723554302;0;0;0,00099403578528827;0;0,00174064403829417
"policzek";0,0026281208935611;0;0;0;0,0032441200324412;0,0017905102954342;0,00163132137030995;0,00504625735912532;0;0;0;0;0;0;0;0;0;0;0;0
"północ";0;0,00280292723465949;0,00125353981876502;0;0,00373723631287932;0;0,000939643632500041;0,00581330408803221;0,00310234226241935;0;0;0;0;0;0;0,00161571261352742;0;0;0,00254867941027666;0,00300784097505235
"połowa";0;0;0,00252658116962716;0;0;0;0;0;0;0;0;0,00674979097350977;0,0109870414584575;0;0;0;0;0;0,00256850452974266;0
"położyć";0;0;0;0,0021978021978022;0,0016220600162206;0;0;0,00168208578637511;0;0;0;0,00290697674418605;0;0;0;0;0;0;0;0,00348128807658834
"polski";0;0;0;0;0;0;0;0;0;0,0404625539323535;0,123106644206105;0,0168744774337744;0,0842339845148412;0;0;0;0;0;0;0
"południe";0,00151380169966498;0,00280292723465949;0,00125353981876502;0;0;0,00309401009877811;0,000939643632500041;0;0,00517057043736557;0;0;0;0;0;0;0;0;0,00114513229964717;0,00254867941027666;0,00200522731670157
"południowy";0;0;0;0;0;0,00207871807957687;0;0;0;0;0;0,00337489548675489;0;0;0;0;0;0,00230807961718426;0,0102740181189706;0
"pomagać";0,00305115386976;0;0;0;0;0,00207871807957687;0;0;0;0,00311250414864258;0;0;0;0;0;0,00325656114289953;0;0;0;0
"pomiędzy";0,00228247778471249;0;0;0;0;0;0;0;0;0;0;0,00504931858769246;0,00547938673238551;0;0,00734964285260736;0,00487227375642695;0;0;0;0,00151171940310375
"pomoc";0,0034741868459589;0;0;0;0;0;0;0;0,00593324997705279;0;0,00389374991130298;0,00192140711466186;0;0,00297062493233115;0;0,00370807319744001;0,00334665340477813;0;0,00292461967895434;0
"pomóc";0,00131406044678055;0;0,00108813928182807;0;0;0;0,000815660685154976;0,00252312867956266;0,000897666068222621;0,00134048257372654;0,00147275405007364;0;0;0;0;0,00140252454417952;0;0,00198807157057654;0;0,00348128807658834
"pomysł";0;0;0;0;0;0,0017905102954342;0,00163132137030995;0;0;0;0,00294550810014728;0;0;0;0;0;0;0,00198807157057654;0,00442477876106195;0
"pomyśleć";0,00173709342297945;0;0;0,00145266823613996;0,00214424670703546;0,00355038879557931;0,00539122387800719;0,00222359645901995;0,00118664999541056;0;0;0;0;0;0;0,00556210979616001;0;0;0;0
"ponadto";0;0;0;0;0;0,0017905102954342;0;0;0,00179533213644524;0,00268096514745308;0;0,00290697674418605;0,0189274447949527;0;0;0;0;0;0;0
"ponowny";0;0;0;0;0;0;0,00123537779186767;0,00127382100322099;0,00135958094508955;0,00203025894481201;0,00446118754883581;0,00220141449539209;0,00238891667638763;0;0;0;0;0;0;0
"ponury";0;0,0048661800486618;0;0;0,0016220600162206;0,0017905102954342;0;0;0,00359066427289048;0;0;0;0;0,00449438202247191;0;0;0;0;0;0
"popatrzyć";0;0;0,00252658116962716;0;0;0;0;0,00195284112269753;0;0;0;0;0;0;0,0065498676865652;0;0;0;0;0,00202082514785671
"poprosić";0;0;0;0,0021978021978022;0;0,0035810205908684;0,0032626427406199;0;0,00179533213644524;0;0;0;0;0;0;0,00280504908835905;0;0;0;0
"pora";0,00131406044678055;0;0;0,0021978021978022;0,0008110300081103;0,000895255147717099;0;0,00252312867956266;0,000897666068222621;0;0;0;0;0,00224719101123596;0;0;0;0,00099403578528827;0,00110619469026549;0,00174064403829417
"poranek";0;0;0;0,00510313867008211;0;0;0,00378781092151283;0;0;0;0;0;0;0;0;0;0;0;0,00256850452974266;0,00202082514785671
"posiadać";0;0;0;0;0,0016220600162206;0;0;0;0;0,00268096514745308;0,00294550810014728;0,00872093023255814;0;0;0;0;0;0;0,00221238938053097;0
"posiłki";0;0;0;0;0;0;0;0;0;0;0;0,00337489548675489;0,00366234715281918;0;0;0;0;0,00230807961718426;0;0,00202082514785671
"posłuchać";0,00610230773952001;0;0;0;0,00188315336162803;0;0;0;0;0;0;0;0;0;0;0;0;0,00230807961718426;0;0,00202082514785671
"pośród";0;0;0;0;0;0;0,00189390546075641;0;0;0,00311250414864258;0;0;0;0;0;0;0;0;0,00256850452974266;0,00404165029571342
"pośrodku";0,00610230773952001;0;0,00252658116962716;0,00255156933504106;0;0;0;0;0;0;0;0;0;0;0,0032749338432826;0;0;0;0;0
"postać";0;0;0,00252658116962716;0;0,00564946008488409;0;0;0;0;0,00622500829728515;0;0;0;0;0;0;0;0;0,00256850452974266;0
"postanowić";0;0;0;0;0;0,0017905102954342;0;0,00168208578637511;0;0,00536193029490617;0,00294550810014728;0;0;0;0;0;0;0,00198807157057654;0;0
"poświęcić";0;0;0;0;0;0;0;0,00168208578637511;0;0;0,00294550810014728;0,00290697674418605;0,00315457413249211;0;0;0,00280504908835905;0;0;0;0
"poszedł";0,00151380169966498;0,00140146361732974;0,00125353981876502;0;0;0;0,000939643632500041;0;0,00206822817494623;0;0;0;0;0;0;0,00161571261352742;0;0,00114513229964717;0,00127433970513833;0,00100261365835078
"poszła";0,00456495556942498;0;0,00567018148258827;0,00381750680036529;0;0;0;0;0,00155921507555315;0;0;0;0;0;0;0,00243613687821347;0;0,00172660595841571;0;0
"pot";0,00915346160928001;0;0;0;0,00376630672325606;0;0;0;0;0;0;0;0;0;0,0032749338432826;0;0;0;0;0,00202082514785671
"potem";0;0;0,00178591596894359;0,000257654124875849;0,00114095013935291;0,00041981245055868;0,000382488178853219;0,00039439067054167;0,000841886009468664;0,000628593173289606;0,000345309651895468;0,00102237755946376;0;0,00210755284168111;0,00165349262085348;0,000657686545966404;0,000593582920600058;0,00116533426260946;0,000259364218625025;0,000408120545930414
"potężny";0;0;0,0043525571273123;0,0021978021978022;0;0;0,0032626427406199;0;0;0;0;0;0;0;0;0,00280504908835905;0;0;0;0,00348128807658834
"potrafić";0;0;0;0;0,00422619365977179;0,00155502738958479;0,00141677454662823;0,00292172513736956;0;0;0;0;0;0,00390329347003642;0,00244988095086912;0;0;0;0;0
"potrzeba";0;0,0021130968298859;0;0;0;0;0,00141677454662823;0,00292172513736956;0,00155921507555315;0,00232837211014237;0;0;0;0;0;0;0;0;0,00576426635232148;0
"potrzebny";0;0;0;0,00166436612398875;0;0;0;0;0,00135958094508955;0,00203025894481201;0;0;0;0;0,00213621039891362;0,00212422604884959;0,0191718123143007;0,00301107986646075;0;0
"potrzebować";0;0;0;0;0,00122836429264376;0,00542371771828024;0,00247075558373533;0,00127382100322099;0,00135958094508955;0;0;0;0;0;0,00427242079782724;0,00424845209769918;0;0;0;0
"potwierdzić";0;0;0;0;0;0,00207871807957687;0;0,00390568224539506;0,00208431606363318;0,00311250414864258;0;0;0;0;0;0;0;0;0;0
"powiadać";0;0;0;0;0;0,00207871807957687;0;0,00195284112269753;0;0;0;0;0;0;0;0;0;0,00230807961718426;0,00256850452974266;0
"powiedzieć";0,00163334658803225;0,00151213716969895;0,000676265915937182;0;0,00554450295556283;0,00834586002792664;0,00456231271673445;0,00627238058953343;0,0033473341655993;0;0;0;0;0;0,00876570348020127;0,00348661080923574;0;0,00494225349301209;0,00206246142725532;0,0037862651324838
"powietrze";0,00453349001971125;0,00104926578619229;0,00281554888873797;0,00189559665109904;0,00209853157238459;0;0,00070350446676188;0;0,00154846764138252;0;0;0;0;0,00581458298595549;0,00121649714562774;0;0,00218353538291156;0;0;0,0015012993494344
"powinien";0;0;0;0;0,00188315336162803;0;0,00946952730378206;0,00585852336809259;0;0;0;0;0;0;0;0;0;0,00230807961718426;0;0
"powód";0,00151380169966498;0;0;0;0;0;0,00187928726500008;0,00193776802934407;0;0,00463272021492647;0,00339323444313711;0,00669769240375029;0,00545111873869897;0,00258877099650573;0;0;0,00583292705541797;0;0;0
"powoli";0;0;0;0;0,00376630672325606;0;0;0,00195284112269753;0,00416863212726636;0;0;0;0;0;0,0032749338432826;0;0;0;0;0
"powrócić";0,00199024070017051;0;0;0,00332873224797749;0;0;0;0;0;0,00203025894481201;0,00446118754883581;0,00880565798156836;0,00477783335277526;0;0;0;0;0;0,00167541280180283;0
"powrót";0;0;0;0;0;0;0;0,00127382100322099;0;0,00203025894481201;0,00223059377441791;0,00220141449539209;0;0;0;0;0,00383436246286015;0,00150553993323038;0,00335082560360566;0
"powrotem";0,00305115386976;0;0,00252658116962716;0;0;0;0;0;0,00208431606363318;0;0;0;0;0;0;0;0;0,00461615923436851;0;0
"powstać";0,0026281208935611;0,0024330900243309;0,00217627856365615;0;0;0;0;0;0;0,00268096514745308;0,00294550810014728;0;0;0;0;0;0;0;0;0
"powstały";0;0;0,00252658116962716;0;0;0;0;0;0;0,00311250414864258;0,00341962900572513;0;0,00366234715281918;0;0;0;0;0;0;0
"powstrzymać";0;0,0021130968298859;0,00189006049419609;0;0;0,00155502738958479;0,00141677454662823;0,00146086256868478;0;0;0;0;0;0;0;0;0;0;0;0,00151171940310375
"powtarzać";0;0;0;0;0;0,0107430617726052;0,00163132137030995;0,00168208578637511;0,00179533213644524;0;0;0;0;0;0;0;0;0;0;0,00174064403829417
"powtórzyć";0;0;0;0;0;0;0;0,00390568224539506;0;0;0;0;0,00366234715281918;0;0,0065498676865652;0,00325656114289953;0;0;0;0
"poznać";0;0;0;0,0021978021978022;0;0,0017905102954342;0;0;0;0,00804289544235925;0,0117820324005891;0;0,0157728706624606;0;0;0;0;0;0;0
"później";0;0;0;0;0,00280292723465949;0,0010313366995927;0,000939643632500041;0;0;0,0108096805014951;0,00508985166470567;0,00334884620187515;0,00181703957956632;0;0;0,00323142522705484;0;0;0,00382301911541499;0
"późniejszy";0;0;0;0;0;0,00207871807957687;0;0;0;0,00311250414864258;0,00683925801145026;0;0;0;0;0;0;0;0,00513700905948531;0
"pozostać";0;0;0;0;0,00140873121992393;0,00155502738958479;0;0,00146086256868478;0,00155921507555315;0,00232837211014237;0;0;0;0,00390329347003642;0;0;0;0;0;0
"pozostały";0;0;0;0;0,00422619365977179;0;0,00141677454662823;0,00438258770605435;0,0031184301511063;0;0;0,00504931858769246;0;0,00780658694007284;0;0;0;0;0;0
"pozostawać";0;0;0;0;0,00376630672325606;0,00207871807957687;0;0;0;0;0;0,00337489548675489;0;0;0;0;0;0;0,00256850452974266;0
"pozwolić";0;0;0;0,00290533647227992;0;0,00118346293185977;0,00215648955120288;0,00667078937705986;0;0,00177202157491604;0,00194687495565149;0;0;0;0,00186449660773958;0;0;0,00131404383189599;0;0
"praca";0;0;0;0;0;0;0;0;0,00135958094508955;0,0182723305033081;0,0111529688720895;0,00440282899078418;0,00477783335277526;0;0;0;0,00383436246286015;0;0,00335082560360566;0
"pracować";0;0;0;0,00190875340018264;0;0;0;0;0,00155921507555315;0,0069851163304271;0;0;0;0;0,00244988095086912;0;0;0,00172660595841571;0,00192142211744049;0
"pragnąć";0;0;0;0;0,00376630672325606;0;0,00568171638226924;0,00390568224539506;0;0;0;0;0;0;0;0,00651312228579905;0;0;0;0
"prawa";0;0;0,00164806656455904;0;0;0,00406778828871018;0;0,00127382100322099;0,00135958094508955;0;0;0,0132084869723525;0;0,00680707043968431;0;0;0;0;0,00670165120721132;0
"prawda";0,00202854076016987;0,000626001426800192;0,0016797818481929;0,000565465025087646;0;0,00230337140926481;0,00083943421342538;0,00216389055016719;0,00138574463060079;0;0;0;0;0,00462537683442479;0,000725773163370604;0,0021651045140102;0;0,00153451244382632;0,00512296300383609;0,000447844362776117
"prawdopodobny";0;0;0;0;0;0;0;0;0,00208431606363318;0;0;0,0168744774337744;0;0;0;0;0,00587829897439839;0;0,00513700905948531;0
"prawdziwy";0;0;0;0;0,00107212335351773;0,00236692586371954;0;0,00111179822950998;0;0,00177202157491604;0;0;0;0;0,00186449660773958;0;0,00334665340477813;0,00131404383189599;0,00877385903686302;0
"prawie";0,000816673294016124;0,00151213716969895;0;0,000682954260160737;0,00302427433939791;0,000556390668528442;0,00152077090557815;0;0;0,000833094338801971;0;0,000903326128991672;0,000980265578464149;0,00279320618762369;0,000876570348020127;0;0;0,000617781686626511;0,000687487142418441;0
"prawo";0;0;0,00143844188779909;0;0;0,00355038879557931;0,00107824477560144;0,00111179822950998;0,00237329999082112;0,00354404314983207;0;0,00192140711466186;0;0,0059412498646623;0;0;0;0;0;0
"prawowity";0;0;0;0;0;0;0,00189390546075641;0;0,00208431606363318;0;0;0;0;0;0;0;0;0,00230807961718426;0,00256850452974266;0
"prawy";0,00228247778471249;0;0,00189006049419609;0;0,00140873121992393;0;0,00141677454662823;0;0,00155921507555315;0;0;0;0;0;0;0;0;0;0;0,00151171940310375
"prędki";0,00456495556942498;0;0,00189006049419609;0,00190875340018264;0;0;0;0;0;0;0;0;0;0;0,00244988095086912;0,00243613687821347;0;0,00517981787524714;0;0
"pretensja";0;0;0;0;0;0;0,00189390546075641;0,00195284112269753;0,00208431606363318;0;0;0;0;0;0;0;0;0;0,00256850452974266;0
"próba";0;0;0;0;0;0;0;0;0;0;0,00294550810014728;0;0;0,00898876404494382;0;0,00280504908835905;0;0;0,00221238938053097;0,00174064403829417
"problem";0;0;0;0;0;0;0;0,00195284112269753;0;0,00311250414864258;0,0102588870171754;0,00337489548675489;0;0;0;0;0;0;0;0
"próbować";0;0;0;0;0;0,00118346293185977;0,00107824477560144;0,00444719291803991;0;0;0,00584062486695447;0;0,00208506008657313;0;0;0;0;0,00131404383189599;0,00146230983947717;0,00115050312870963
"prócz";0;0,0024330900243309;0;0;0;0;0;0;0,00179533213644524;0;0,00294550810014728;0;0;0;0;0;0;0,00397614314115308;0;0,00174064403829417
"prośba";0;0;0;0;0;0;0;0,00195284112269753;0;0,00311250414864258;0;0,00337489548675489;0;0;0;0,00651312228579905;0;0;0;0
"prosić";0;0;0,0043525571273123;0,0043956043956044;0;0;0;0,00504625735912532;0,00359066427289048;0;0;0;0;0;0;0,00280504908835905;0;0;0;0
"prosto";0;0;0;0;0;0;0,00189390546075641;0;0,00208431606363318;0;0;0;0;0;0,0032749338432826;0;0;0,00230807961718426;0;0
"prostu";0;0;0;0;0,00140873121992393;0,00155502738958479;0,00141677454662823;0;0;0;0;0;0;0;0,00244988095086912;0;0;0,00172660595841571;0,00192142211744049;0
"prowadzić";0;0;0,00287688377559818;0;0,00107212335351773;0,00118346293185977;0;0;0;0,0106321294494962;0,00584062486695447;0,00576422134398559;0,00208506008657313;0;0;0;0;0;0,00146230983947717;0
"przechodzić";0,00525624178712221;0;0,00217627856365615;0;0,0016220600162206;0;0,00163132137030995;0;0;0;0;0;0;0;0;0;0;0;0,00221238938053097;0
"przecież";0;0;0;0;0,00122836429264376;0,00135592942957006;0,00123537779186767;0;0;0;0;0;0;0;0,00427242079782724;0,00212422604884959;0;0,00301107986646075;0;0,0013181663819232
"przeciw";0;0;0;0;0;0;0,00378781092151283;0;0,00208431606363318;0;0;0;0;0;0;0,00325656114289953;0,00587829897439839;0;0;0
"przeciwko";0;0;0;0;0;0;0;0;0;0,00311250414864258;0,00683925801145026;0;0,0366234715281918;0;0;0;0,00587829897439839;0;0;0
"przeciwny";0;0;0;0;0;0,00135592942957006;0;0,00127382100322099;0,00135958094508955;0,00203025894481201;0,00223059377441791;0;0;0;0,00213621039891362;0;0;0;0;0,0013181663819232
"przedtem";0;0;0;0;0;0,00406778828871018;0,00123537779186767;0,00127382100322099;0;0;0;0;0;0,00340353521984215;0;0;0;0,00150553993323038;0,00167541280180283;0,0013181663819232
"przejąć";0;0,0024330900243309;0,00217627856365615;0,0043956043956044;0;0;0;0;0,00179533213644524;0,00268096514745308;0;0;0;0;0;0;0;0;0;0
"przekonać";0;0;0;0;0,00140873121992393;0,00311005477916957;0;0,00292172513736956;0,00467764522665944;0;0;0;0;0;0;0,00487227375642695;0;0;0,00192142211744049;0
"przemawiać";0;0,0024330900243309;0;0;0;0;0;0,00168208578637511;0,00179533213644524;0;0;0,00290697674418605;0;0;0;0;0;0;0,00221238938053097;0
"przenieść";0;0;0;0;0;0;0;0;0;0;0,0102588870171754;0,00674979097350977;0,00366234715281918;0;0;0;0;0,00230807961718426;0;0
"przenikliwy";0;0;0,00217627856365615;0,0021978021978022;0,0032441200324412;0;0;0;0;0;0;0;0;0,00898876404494382;0;0;0;0;0;0,00174064403829417
"przerwa";0,00228247778471249;0;0;0;0;0;0;0;0;0,00232837211014237;0,00255812311364684;0;0;0;0,00244988095086912;0,00243613687821347;0;0;0;0,00453515820931124
"przerwać";0;0,00282473004244205;0;0;0;0;0;0;0;0,00311250414864258;0;0;0;0;0,0032749338432826;0,00325656114289953;0;0;0;0
"przestać";0;0,00282473004244205;0;0;0;0;0;0,00195284112269753;0;0,00311250414864258;0;0,00337489548675489;0;0;0;0;0;0;0;0
"przeszedł";0;0;0,00164806656455904;0;0;0;0,00123537779186767;0;0,00135958094508955;0;0,00223059377441791;0;0,00238891667638763;0;0;0;0;0,00150553993323038;0,00167541280180283;0
"przeszyć";0;0,00282473004244205;0;0;0;0,00207871807957687;0,00568171638226924;0,00195284112269753;0;0;0;0;0;0;0;0;0;0;0;0
"przewozić";0;0;0;0;0;0;0;0,00168208578637511;0;0;0,00294550810014728;0;0;0;0;0;0,00506329113924051;0,00198807157057654;0,00221238938053097;0
"przychodzić";0,00199024070017051;0,00184254643896564;0;0,00166436612398875;0,00122836429264376;0;0;0;0,0027191618901791;0;0;0;0;0;0;0,00212422604884959;0;0,00150553993323038;0;0
"przydrożny";0;0,00282473004244205;0,00252658116962716;0,00255156933504106;0;0;0;0;0;0;0;0;0;0;0;0;0,00587829897439839;0;0;0
"przyglądać";0;0;0,00217627856365615;0;0,0032441200324412;0,0017905102954342;0,00163132137030995;0;0;0;0;0;0;0;0;0;0;0;0;0,00174064403829417
"przygotować";0;0;0;0;0,0016220600162206;0;0;0;0;0;0;0,00290697674418605;0,00315457413249211;0;0;0;0,00506329113924051;0,00397614314115308;0;0
"przyjąć";0;0;0;0,00126593746532423;0,00093430907821983;0,0010313366995927;0;0,000968884014672035;0;0,00617696028656863;0,00169661722156856;0,00167442310093757;0;0;0,00487448417536693;0;0;0;0,00127433970513833;0
"przyjaciel";0;0;0;0;0;0,00155502738958479;0;0;0,00155921507555315;0;0;0,00504931858769246;0;0;0;0,00243613687821347;0;0,00172660595841571;0;0,00151171940310375
"przyjaciół";0;0;0;0;0;0;0;0,00195284112269753;0,00208431606363318;0;0;0;0;0;0;0;0;0,00230807961718426;0,00513700905948531;0
"przyjść";0;0,00268965545316134;0;0;0,00059770121181363;0,000659772241867687;0;0,00061981967549723;0,00198464702199158;0;0;0;0;0,00165610245880046;0,0010394437153261;0,00103361233403395;0,00186573568143343;0,00146514034625488;0,000815227427175007;0,00128279476791333
"przykład";0;0;0,00252658116962716;0;0;0;0,00189390546075641;0;0;0;0;0;0;0;0,0032749338432826;0;0;0;0,00770551358922797;0
"przykry";0;0,00282473004244205;0;0;0;0,00207871807957687;0,00189390546075641;0;0;0;0;0;0;0;0;0;0;0,00230807961718426;0;0
"przynajmniej";0;0;0;0;0,00140873121992393;0;0;0,00146086256868478;0,00155921507555315;0;0;0;0;0,00390329347003642;0;0;0;0;0,00192142211744049;0,00151171940310375
"przypadły";0;0;0,00217627856365615;0;0;0;0,00163132137030995;0,00168208578637511;0;0,00268096514745308;0;0,00290697674418605;0;0;0;0;0;0;0;0
"przypominać";0;0;0;0,00255156933504106;0;0,00415743615915374;0;0,00195284112269753;0,00208431606363318;0;0;0;0;0;0;0;0;0;0;0
"przypomnieć";0,00199024070017051;0;0;0,00166436612398875;0,00122836429264376;0,00135592942957006;0,00247075558373533;0,00382146300966297;0,00135958094508955;0;0;0;0;0;0;0;0;0;0;0
"przyszły";0;0,0072992700729927;0;0;0;0;0,00163132137030995;0;0;0,00268096514745308;0,00589101620029455;0,0116279069767442;0;0;0;0;0;0;0;0
"przyznać";0;0;0;0;0,00188315336162803;0;0,00378781092151283;0,00585852336809259;0;0;0;0,00337489548675489;0;0;0;0;0;0;0;0
"ptactwo";0;0,00564946008488409;0;0,00255156933504106;0;0,00207871807957687;0;0;0;0;0;0;0;0;0;0,00325656114289953;0;0;0;0
"ptak";0,00394218134034166;0,00121654501216545;0;0,0021978021978022;0,0008110300081103;0,000895255147717099;0;0,000841042893187553;0,0116696588868941;0;0;0;0;0;0,00141043723554302;0,00140252454417952;0,00253164556962025;0;0;0
"ptasi";0,00305115386976;0;0;0;0;0;0;0;0,00208431606363318;0;0;0;0;0;0,0032749338432826;0;0;0;0;0,00202082514785671
"publiczny";0;0;0;0;0;0;0;0;0;0,00268096514745308;0;0,00290697674418605;0,00315457413249211;0;0;0;0,00506329113924051;0;0,00221238938053097;0
"pułapka";0;0;0;0;0;0,0017905102954342;0,00163132137030995;0;0;0;0;0;0;0;0;0,00280504908835905;0;0,00198807157057654;0;0,00174064403829417
"puścić";0,00456495556942498;0,0021130968298859;0,00378012098839218;0;0;0;0;0;0,0031184301511063;0;0;0;0;0;0,00244988095086912;0;0;0;0;0,0030234388062075
"pusty";0;0,00184254643896564;0,00329613312911808;0;0,00245672858528752;0;0;0;0;0;0,00223059377441791;0;0;0,00340353521984215;0;0;0;0,00150553993323038;0;0,0026363327638464
"pył";0;0,00282473004244205;0,00252658116962716;0;0;0;0;0;0;0;0;0;0;0;0,0032749338432826;0;0;0;0;0,00202082514785671
"pytać";0,00456495556942498;0;0;0;0;0;0,00141677454662823;0;0,00155921507555315;0;0;0;0;0,00780658694007284;0;0,00243613687821347;0;0;0;0,00151171940310375
"pytanie";0;0;0;0;0;0;0,00489396411092985;0,00168208578637511;0,00179533213644524;0;0;0;0;0;0;0;0;0,00198807157057654;0,00442477876106195;0
"rada";0;0,000756068584849477;0;0,000682954260160737;0,00100809144646597;0;0,000506923635192716;0,00209079352984447;0,000557889027599884;0,00249928301640591;0,00091529952392676;0;0;0,00279320618762369;0;0,000871652702308934;0;0,00123556337325302;0,000687487142418441;0,000540895018926258
"radość";0,00228247778471249;0,0021130968298859;0;0,00954376700091322;0;0;0;0,00146086256868478;0,00155921507555315;0;0;0;0;0;0;0;0;0;0;0,00151171940310375
"ramię";0;0,00121654501216545;0,00108813928182807;0;0,0048661800486618;0,0017905102954342;0,0032626427406199;0;0,000897666068222621;0;0;0;0;0,00449438202247191;0,00564174894217207;0,00561009817671809;0;0;0;0,00174064403829417
"rana";0;0,00282473004244205;0;0;0;0;0;0;0,00208431606363318;0;0;0;0;0;0,0032749338432826;0;0;0,00230807961718426;0;0
"ranek";0;0,00564946008488409;0;0;0;0,00415743615915374;0,00189390546075641;0;0,00208431606363318;0;0;0;0;0;0;0;0;0;0;0
"ranny";0;0;0;0;0;0,00207871807957687;0;0;0;0;0;0;0;0;0;0,00651312228579905;0,00587829897439839;0;0;0,00202082514785671
"raz";0;0;0;0;0,00059770121181363;0,00131954448373537;0,000601113861473251;0,00061981967549723;0;0,000987889536415826;0,0010853690635732;0,00214234184350641;0,0011624062999467;0,00331220491760093;0,00311833114597831;0;0;0,00146514034625488;0,00326090970870003;0
"razem";0;0;0,000676265915937182;0;0,00100809144646597;0,00333834401117066;0,00101384727038543;0,00209079352984447;0,00167366708279965;0;0,00183059904785352;0;0;0,00279320618762369;0,00175314069604025;0,000871652702308934;0;0,000617781686626511;0,000687487142418441;0,00108179003785252
"ręka";0,00218153744693216;0;0,00316133024477901;0,00136825549212806;0,0010098235992186;0,00111469337317505;0,00135411908410716;0,00104719301752442;0,000745130160285177;0;0,000611248157995352;0,000603252179184366;0;0;0,00351230605877724;0,00174630083848041;0;0,00123768637955918;0,00183644911185329;0,0018060813719706
"ręku";0;0;0;0,0043956043956044;0,0016220600162206;0;0;0;0;0;0,00294550810014728;0;0;0;0;0;0;0,00596421471172962;0;0,00348128807658834
